task_1	task_2	acc	recall	precision	f1
ONE_VS_ONE__HR2P__HR2PSR__2__42	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__2__42	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__2__42	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_95LOW__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_95LOW__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_LOOSER__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_95LOW__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_LOOSER__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_95LOW__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_LOOSER__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_95LOW__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_95LOW__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_95LOW__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_95LOW__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_95LOW__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	HIGH_VS_LOOSER__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PSR__1__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PSR__2__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PSR__3__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__0	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__1	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__2	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__3	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PSR__0__4	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PIR__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PIR__2__42	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PIR__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__0	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__1	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__3__42	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_95LOW__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_LOOSER__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_95LOW__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_LOOSER__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_95LOW__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_LOOSER__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_95LOW__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_LOOSER__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_95LOW__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_LOOSER__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_95LOW__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_LOOSER__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_95LOW__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_LOOSER__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_95LOW__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_LOOSER__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_95LOW__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	HIGH_VS_LOOSER__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PSR__0__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PSR__1__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PSR__2__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PSR__3__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PSR__0__0	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PSR__0__1	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PSR__0__2	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PSR__0__3	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PSR__0__4	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PIR__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PIR__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PIR__2__42	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PIR__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PIR__0__0	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PIR__0__1	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__0	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_95LOW__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_LOOSER__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_95LOW__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_LOOSER__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_95LOW__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_LOOSER__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_95LOW__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_LOOSER__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_95LOW__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_LOOSER__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_95LOW__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_LOOSER__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_95LOW__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_LOOSER__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_95LOW__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_LOOSER__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_95LOW__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	HIGH_VS_LOOSER__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PSR__0__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PSR__1__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PSR__2__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PSR__3__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PSR__0__0	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PSR__0__1	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PSR__0__2	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PSR__0__3	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PSR__0__4	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PIR__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PIR__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PIR__2__42	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PIR__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PIR__0__0	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PIR__0__1	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__1	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_95LOW__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_LOOSER__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_95LOW__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_LOOSER__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_95LOW__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_LOOSER__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_95LOW__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_LOOSER__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_95LOW__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_LOOSER__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_95LOW__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_LOOSER__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_95LOW__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_LOOSER__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_95LOW__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_LOOSER__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_95LOW__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	HIGH_VS_LOOSER__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PSR__0__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PSR__1__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PSR__2__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PSR__3__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PSR__0__0	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PSR__0__1	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PSR__0__2	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PSR__0__3	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PSR__0__4	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PIR__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PIR__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PIR__2__42	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PIR__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PIR__0__0	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PIR__0__1	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__2	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_95LOW__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_LOOSER__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_95LOW__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_LOOSER__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_95LOW__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_LOOSER__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_95LOW__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_LOOSER__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_95LOW__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_LOOSER__HR2P__auto__0__0	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_95LOW__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_LOOSER__HR2P__auto__0__1	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_95LOW__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_LOOSER__HR2P__auto__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_95LOW__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_LOOSER__HR2P__auto__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_95LOW__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	HIGH_VS_LOOSER__HR2P__auto__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PSR__0__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PSR__1__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PSR__2__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PSR__3__42	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PSR__0__0	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PSR__0__1	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PSR__0__2	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PSR__0__3	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PSR__0__4	1.0	1.0	1.0	1.0
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PIR__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PIR__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PIR__2__42	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PIR__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PIR__0__0	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PIR__0__1	0.625	1.0	0.625	0.7692307692307693
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PIR__0__2	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PIR__0__3	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__3	ONE_VS_ONE__HR2P__HR2PIR__0__4	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_95LOW__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_LOOSER__HR2P__auto__0__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_95LOW__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_LOOSER__HR2P__auto__1__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_95LOW__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_LOOSER__HR2P__auto__2__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_95LOW__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
ONE_VS_ONE__HR2P__HR2PSR__0__4	HIGH_VS_LOOSER__HR2P__auto__3__42	0.5	1.0	0.5	0.6666666666666666
